theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
5.106796067870552491e+01,3.017354751457123996e+01,2.185852754247545704e+01,9.483383131561675672e-01
5.219363763572312109e+01,2.838773457537755718e+01,2.148143883916249308e+01,9.492425571915342752e-01
5.334412757909694136e+01,2.670938604029410257e+01,2.111225574105350944e+01,9.501312296033530558e-01
5.451997745463417999e+01,2.513196881754160827e+01,2.075082398389810479e+01,9.510046570451776704e-01
5.572174626431745992e+01,2.364934866939002234e+01,2.039699174573224738e+01,9.518631597830528035e-01
5.695000533205577398e+01,2.225576591044751851e+01,2.005060964810201440e+01,9.527070517974416397e-01
5.820533857529328259e+01,2.094581257227148186e+01,1.971153075419253753e+01,9.535366408851305708e-01
5.948834278260513031e+01,1.971441094767168778e+01,1.937961056410192029e+01,9.543522287609965682e-01
6.079962789741227169e+01,1.855679343299108197e+01,1.905470700748594837e+01,9.551541111595180933e-01
6.213981730795006087e+01,1.746848359130678574e+01,1.873668043378595627e+01,9.559425779359264075e-01
6.350954814362861356e+01,1.644527836390494357e+01,1.842539360023936723e+01,9.567179131669061309e-01
6.490947157792571431e+01,1.548323136155945967e+01,1.812071165786062110e+01,9.574803952507416893e-01
6.634025313795631007e+01,1.457863717109568924e+01,1.782250213556846319e+01,9.582302970068480308e-01
6.780257302086582172e+01,1.372801661645790361e+01,1.753063492262494094e+01,9.589678857745919105e-01
6.929712641719750366e+01,1.292810291703257874e+01,1.724498224954101033e+01,9.596934235113494527e-01
7.082462384138781886e+01,1.217582868931900641e+01,1.696541866759395489e+01,9.604071668897399272e-01
7.238579146954677412e+01,1.146831374119339486e+01,1.669182102709284266e+01,9.611093673939655746e-01
7.398137148468387636e+01,1.080285361099162422e+01,1.642406845451913000e+01,9.618002714152341648e-01
7.561212242954377416e+01,1.017690880644838991e+01,1.616204232866169122e+01,9.624801203461825772e-01
7.727881956721942913e+01,9.588094701184434854e+00,1.590562625585757317e+01,9.631491506743065090e-01
7.898225524971405775e+01,9.034172048937929134e+00,1.565470604444259983e+01,9.638075940743172643e-01
8.072323929462734782e+01,8.513038078097316941e+00,1.540916967850881569e+01,9.644556774994309523e-01
8.250259937014472200e+01,8.022718131320289103e+00,1.516890729105954883e+01,9.650936232715346952e-01
8.432118138851289757e+01,7.561357817122395630e+00,1.493381113664652737e+01,9.657216491702266259e-01
8.617984990818867175e+01,7.127215642297154652e+00,1.470377556356780069e+01,9.663399685206963685e-01
8.807948854485221091e+01,6.718656095893376978e+00,1.447869698569972918e+01,9.669487902804414503e-01
9.002100039148012911e+01,6.334143157231154397e+00,1.425847385403121770e+01,9.675483191247845616e-01
9.200530844767820327e+01,5.972234202091431854e+00,1.404300662796370958e+01,9.681387555312161997e-01
9.403335605847763645e+01,5.631574282770754891e+00,1.383219774643561806e+01,9.687202958625086291e-01
9.610610736280371214e+01,5.310890759158542807e+00,1.362595159892596719e+01,9.692931324486362410e-01
9.822454775182983155e+01,5.008988259373420959e+00,1.342417449638788085e+01,9.698574536674720026e-01
1.003896843374349714e+02,4.724743949793250408e+00,1.322677464215881216e+01,9.704134440242639936e-01
1.026025464309871609e+02,4.457103095534717063e+00,1.303366210289101090e+01,9.709612842299021329e-01
1.048641860326807347e+02,4.205074893587160467e+00,1.284474877954233385e+01,9.715011512779643255e-01
1.071756783316598387e+02,3.967728561885886851e+00,1.265994837846457166e+01,9.720332185205452502e-01
1.095381222171660625e+02,3.744189668626382694e+00,1.247917638262343942e+01,9.725576557428844415e-01
1.119526408009531195e+02,3.533636687076294525e+00,1.230235002298187830e+01,9.730746292367840056e-01
1.144203819512170384e+02,3.335297762040383862e+00,1.212938825007563182e+01,9.735843018728365106e-01
1.169425188382955412e+02,3.148447674978093414e+00,1.196021170580790915e+01,9.740868331714607198e-01
1.195202504923961726e+02,2.972404995567037300e+00,1.179474269548754961e+01,9.745823793727637074e-01
1.221548023736183239e+02,2.806529408251704272e+00,1.163290516013330311e+01,9.750710935052320227e-01
1.248474269545399267e+02,2.650219203017610159e+00,1.147462464906478630e+01,9.755531254532682217e-01
1.275994043156462254e+02,2.502908920289686812e+00,1.131982829279891867e+01,9.760286220235859789e-01
1.304120427538830711e+02,2.364067140472630779e+00,1.116844477626919918e+01,9.764977270104653329e-01
1.332866794046247207e+02,2.233194409232048372e+00,1.102040431238335039e+01,9.769605812598989303e-01
1.362246808773512612e+02,2.109821290161408402e+00,1.087563861593371506e+01,9.774173227326273805e-01
1.392274439053382480e+02,1.993506536992629474e+00,1.073408087787345622e+01,9.778680865660951405e-01
1.422963960096671769e+02,1.883835377989755644e+00,1.059566573997020278e+01,9.783130051353192691e-01
1.454329961778725533e+02,1.780417905617596608e+00,1.046032926984794109e+01,9.787522081127089102e-01
1.486387355575483298e+02,1.682887565001887298e+00,1.032800893642676776e+01,9.791858225268388338e-01
1.519151381652430928e+02,1.590899735096414025e+00,1.019864358576922037e+01,9.796139728201972430e-01
1.552637616109814758e+02,1.504130396846977691e+00,1.007217341734106242e+01,9.800367809059237212e-01
1.586861978387557883e+02,1.422274882993680434e+00,9.948539960693585371e+00,9.804543662235536416e-01
1.621840738833402042e+02,1.345046704483005895e+00,9.827686052573783471e+00,9.808668457937893548e-01
1.657590526437872427e+02,1.272176448771052959e+00,9.709555814468103563e+00,9.812743342723118101e-01
1.694128336739740348e+02,1.203410745590073772e+00,9.594094630584919514e+00,9.816769440026508198e-01
1.731471539905745658e+02,1.138511296023453356e+00,9.481249126280260953e+00,9.820747850681337265e-01
1.769637888988418410e+02,1.077253960990505854e+00,9.370967146930972547e+00,9.824679653429297943e-01
1.808645528365923099e+02,1.019427905482920504e+00,9.263197737258956010e+00,9.828565905422086413e-01
1.848513002367942590e+02,9.648347951203880557e-01,9.157891121109837940e+00,9.832407642714229290e-01
1.889259264091698469e+02,9.132880418047378823e-01,9.054998681689070850e+00,9.836205880747550534e-01
1.930903684412301686e+02,8.646120954506792966e-01,8.954472942258176360e+00,9.839961614827172909e-01
1.973466061191714687e+02,8.186417789577689064e-01,8.856267547293635189e+00,9.843675820589428138e-01
2.016966628690704795e+02,7.752216637632418639e-01,8.760337244110711907e+00,9.847349454461911122e-01
2.061426067188262437e+02,7.342054834795912477e-01,8.666637864954381598e+00,9.850983454115627147e-01
2.106865512813058103e+02,6.954555832748768873e-01,8.575126309559358617e+00,9.854578738909673952e-01
2.153306567591610587e+02,6.588424027983524889e-01,8.485760528181193862e+00,9.858136210328393156e-01
2.200771309717945030e+02,6.242439905896602914e-01,8.398499505100371465e+00,9.861656752411487314e-01
2.249282304049620791e+02,5.915455480371454300e-01,8.313303242601229215e+00,9.865141232176971586e-01
2.298862612835123116e+02,5.606390010702710924e-01,8.230132745427715335e+00,9.868590500037371926e-01
2.349535806677712628e+02,5.314225978831663699e-01,8.148950005717860989e+00,9.872005390209175335e-01
2.401325975740948877e+02,5.038005310914704937e-01,8.069717988419062848e+00,9.875386721115972932e-01
2.454257741201215879e+02,4.776825828232651450e-01,7.992400617186364187e+00,9.878735295785192605e-01
2.508356266952691271e+02,4.529837913374151759e-01,7.916962760765953178e+00,9.882051902238786489e-01
2.563647271570322914e+02,4.296241378494599639e-01,7.843370219866454107e+00,9.885337313877974319e-01
2.620157040536505519e+02,4.075282523266195445e-01,7.771589714520624526e+00,9.888592289862374596e-01
2.677912438737265006e+02,3.866251370899027595e-01,7.701588871940360015e+00,9.891817575483484726e-01
2.736940923233892704e+02,3.668479071329671104e-01,7.633336214868156056e+00,9.895013902532872052e-01
2.797270556316099146e+02,3.481335461346364291e-01,7.566801150428514866e+00,9.898181989665236769e-01
2.858930018842901291e+02,3.304226772050465888e-01,7.501953959482916545e+00,9.901322542756448852e-01
2.921948623877570412e+02,3.136593474645921198e-01,7.438765786492565368e+00,9.904436255256816590e-01
2.986356330623138433e+02,2.977908256103407036e-01,7.377208629893234892e+00,9.907523808539815402e-01
3.052183758665078130e+02,2.827674116766822343e-01,7.317255332987103955e+00,9.910585872246319150e-01
3.119462202527930685e+02,2.685422582458313334e-01,7.258879575356818492e+00,9.913623104624744720e-01
3.188223646552800687e+02,2.550712024096376540e-01,7.202055864807413776e+00,9.916636152867006615e-01
3.258500780102792191e+02,2.423126078271648220e-01,7.146759529842371172e+00,9.919625653440824475e-01
3.330327013103615741e+02,2.302272162628332952e-01,7.092966712680389030e+00,9.922592232418221414e-01
3.403736491926748045e+02,2.187780080277712536e-01,7.040654362820123247e+00,9.925536505800675036e-01
3.478764115622705049e+02,2.079300707825215422e-01,6.989800231160695709e+00,9.928459079840984414e-01
3.555445552512138079e+02,1.976504761925578502e-01,6.940382864686305275e+00,9.931360551362070632e-01
3.633817257142640642e+02,1.879081639593180308e-01,6.892381601724040685e+00,9.934241508072897409e-01
3.713916487619334248e+02,1.786738327787705249e-01,6.845776567784501943e+00,9.937102528881756047e-01
3.795781323317464739e+02,1.699198378070438109e-01,6.800548671995715111e+00,9.939944184207009092e-01
3.879450682985432763e+02,1.616200942384446726e-01,6.756679604141451634e+00,9.942767036285691251e-01
3.964964343246862768e+02,1.537499866254072589e-01,6.714151832315903512e+00,9.945571639479879877e-01
4.052362957510512160e+02,1.462862835926228566e-01,6.672948601207466801e+00,9.948358540581341281e-01
4.141688075297003593e+02,1.392070576189191333e-01,6.633053931025351346e+00,9.951128279114377362e-01
4.232982161991569114e+02,1.324916095804442862e-01,6.594452617083478962e+00,9.953881387637348865e-01
4.326288619032199563e+02,1.261203977674794086e-01,6.557130230057317988e+00,9.956618392042839716e-01
4.421651804542811419e+02,1.200749711047990609e-01,6.521073116930114821e+00,9.959339811856843250e-01
4.519117054421188300e+02,1.143379063220246461e-01,6.486268402646271802e+00,9.962046160537115780e-01
4.618730703891792473e+02,1.088927488359032747e-01,6.452703992490542717e+00,9.964737945770898442e-01
4.720540109533648092e+02,1.037239571209954136e-01,6.420368575213077911e+00,9.967415669772293763e-01
4.824593671793774661e+02,9.881685035889720137e-02,6.389251626921534921e+00,9.970079829579414632e-01
4.930940857996880595e+02,9.415755916892822042e-02,6.359343415762800156e+00,9.972730917351595448e-01
5.039632225862255268e+02,8.973297923523251840e-02,6.330635007418304205e+00,9.975369420666962972e-01
5.150719447539036082e+02,8.553072765651753562e-02,6.303118271438334475e+00,9.977995822820371341e-01
5.264255334171274399e+02,8.153910185523707832e-02,6.276785888442385719e+00,9.980610603122205271e-01
5.380293861004489600e+02,7.774704089295642051e-02,6.251631358214146950e+00,9.983214237198064778e-01
5.498890193045637034e+02,7.414408904795874444e-02,6.227649008721551027e+00,9.985807197289737758e-01
5.620100711288686171e+02,7.072036151989821717e-02,6.204834006094075427e+00,9.988389952557555906e-01
5.743983039518290070e+02,6.746651213451679285e-02,6.183182365591472163e+00,9.990962969384510339e-01
5.870596071704277392e+02,6.437370292914723624e-02,6.162690963600168992e+00,9.993526711682215735e-01
6.000000000000000000e+02,6.143357550695680014e-02,6.143357550695680125e+00,9.996081641199208168e-01
