theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
2.340415573755897094e-01,3.566415718547073659e+06,5.426445220408339054e+01,4.942698829467732924e-02
2.392004708042998196e-01,3.587603756478392053e+06,5.701984462328445602e+01,5.075287901080972192e-02
2.444731007373067144e-01,3.609192557776478119e+06,5.991971156526854259e+01,5.210799596991006616e-02
2.498619537961166703e-01,3.631007723991540261e+06,6.296873014678045877e+01,5.349298339798253671e-02
2.553695918550017430e-01,3.652940475840312429e+06,6.617263970005370766e+01,5.490849972152724023e-02
2.609986332589211977e-01,3.674911029791961890e+06,6.953777567862476872e+01,8.222687022946838231e-02
2.667517540682893262e-01,3.696846948797653429e+06,7.307074545054689452e+01,8.264060669779510482e-02
2.726316893311812595e-01,3.718682296389116906e+06,7.677843309402098271e+01,8.306346304485760779e-02
2.786412343835816818e-01,3.740347913082476705e+06,8.066781070650733909e+01,8.349564029762479578e-02
2.847832461782943692e-01,3.761776935081764590e+06,8.474603943283543117e+01,8.393734391424753638e-02
2.910606446431453498e-01,3.782904617599390447e+06,8.902046615103866145e+01,8.438878388173402800e-02
2.974764140691231740e-01,3.803656353695033584e+06,9.349832865793253234e+01,8.485017481577808440e-02
3.040336045291187617e-01,3.823960622670698911e+06,9.818702185550628769e+01,8.532173606278797839e-02
3.107353333279376795e-01,3.843741739560696762e+06,1.030939019478184662e+02,8.580369180416434760e-02
3.175847864842744617e-01,3.862919679246171843e+06,1.082262366752778462e+02,8.629627116287649780e-02
3.245852202453541890e-01,3.881409895039950497e+06,1.135911481309728828e+02,8.679970831238811857e-02
3.317399626349604169e-01,3.899129224686895497e+06,1.191957335862601468e+02,9.895965632622956420e-02
3.390524150355860300e-01,3.915985584397923667e+06,1.250467094517309761e+02,1.026836131270905672e-01
3.465260538054590889e-01,3.931900042892755009e+06,1.311510444939520141e+02,1.064896560795022679e-01
3.541644319312122202e-01,3.941871520947121549e+06,1.373440505938610556e+02,1.204214794177207726e-01
3.619711807169814222e-01,3.937824525822471362e+06,1.433183658583598969e+02,1.225938895843777798e-01
3.699500115107371423e-01,3.925517120136264712e+06,1.492383591277292112e+02,1.574870758506592139e-01
3.781047174686682499e-01,3.906556021727692802e+06,1.551371281800418842e+02,1.584887276504201026e-01
