theta_arcmin,psf_sr-1,s_deg2_sr-1,encircled_energy
5.219363763572312109e+01,8.631604308345569576e-01,6.531668793127384243e-01,9.987833023803676102e-01
5.334412757909694136e+01,8.248222477929141316e-01,6.519752348497960259e-01,9.988105150487628370e-01
5.451997745463417999e+01,7.706056348539374046e-01,6.362693669543677544e-01,9.988368713631292639e-01
5.572174626431745992e+01,7.075467954522688396e-01,6.102420133556881732e-01,9.988631477001765901e-01
5.695000533205577398e+01,6.554732840687222950e-01,5.905273719405850219e-01,9.988887823399195121e-01
5.820533857529328259e+01,6.248953685961194937e-01,5.880719229074575782e-01,9.989135724559369267e-01
5.948834278260513031e+01,5.655438102949862378e-01,5.559394510719362081e-01,9.989380351849657114e-01
6.079962789741227169e+01,5.450214967822725187e-01,5.596454458292530187e-01,9.989616017495920319e-01
6.213981730795006087e+01,5.176490653291186961e-01,5.552299410090993925e-01,9.989851117624974908e-01
6.350954814362861356e+01,4.814578623635489274e-01,5.394284255746597534e-01,9.990079902522016608e-01
6.490947157792571431e+01,4.409142147541010859e-01,5.160214405403282800e-01,9.990299147309242844e-01
6.634025313795631007e+01,4.222516059372369290e-01,5.162060115937446847e-01,9.990519035824316774e-01
6.780257302086582172e+01,3.926460433322340182e-01,5.014077875764257897e-01,9.990728252597815828e-01
6.929712641719750366e+01,3.606787027842104365e-01,4.811145043644853847e-01,9.990936795519935743e-01
7.082462384138781886e+01,3.450356962407054029e-01,4.807619416593267303e-01,9.991139669867354911e-01
7.238579146954677412e+01,3.184869694831959364e-01,4.635491855249409543e-01,9.991338104573851409e-01
7.398137148468387636e+01,2.896732510836873553e-01,4.404033856758774457e-01,9.991532431111264101e-01
7.561212242954377416e+01,2.816571001180612210e-01,4.473022271155490670e-01,9.991720840954287919e-01
7.727881956721942913e+01,2.714632497986465554e-01,4.503285718448724606e-01,9.991907239285325870e-01
7.898225524971405775e+01,2.436302179815104663e-01,4.221703356305235300e-01,9.992088854142827659e-01
8.072323929462734782e+01,2.395166150384242798e-01,4.335411316254851322e-01,9.992265032883438369e-01
8.250259937014472200e+01,2.162738037022786108e-01,4.089184269153408602e-01,9.992438422196147085e-01
8.432118138851289757e+01,2.023541769332905527e-01,3.996529636767486848e-01,9.992609408013598538e-01
8.617984990818867175e+01,1.951210868001705123e-01,4.025438280557530057e-01,9.992775200315123785e-01
8.807948854485221091e+01,1.782117300390516634e-01,3.840460951870841577e-01,9.992936977243040975e-01
9.002100039148012911e+01,1.597793312713563230e-01,3.596712863596062126e-01,9.993094641627062735e-01
9.200530844767820327e+01,1.526150282908303457e-01,3.588562975417937118e-01,9.993248369810565634e-01
9.403335605847763645e+01,1.490585633201163274e-01,3.661156579167108571e-01,9.993401792958694907e-01
9.610610736280371214e+01,1.374183178799838478e-01,3.525689819564570837e-01,9.993548560457711227e-01
9.822454775182983155e+01,1.245523199023449851e-01,3.338023548308651223e-01,9.993694700041759749e-01
1.003896843374349714e+02,1.201384668773149839e-01,3.363239244552588270e-01,9.993836553378786514e-01
1.026025464309871609e+02,1.090237654061095435e-01,3.188122170455686133e-01,9.993975059491905233e-01
1.048641860326807347e+02,1.029924441707771726e-01,3.145989322525847287e-01,9.994110257308762568e-01
1.071756783316598387e+02,1.002633376746608490e-01,3.199131844368023891e-01,9.994242742820320657e-01
1.095381222171660625e+02,9.261411688130095909e-02,3.086777119671564873e-01,9.994373486552855512e-01
1.119526408009531195e+02,8.687447973809721280e-02,3.024533511640675743e-01,9.994499702133906593e-01
1.144203819512170384e+02,8.289235618304524600e-02,3.014524167979036884e-01,9.994623704003025022e-01
1.169425188382955412e+02,7.485594158694341971e-02,2.843601041658292972e-01,9.994745402950772073e-01
1.195202504923961726e+02,7.323963237586349206e-02,2.906207667776498638e-01,9.994864777369402153e-01
1.221548023736183239e+02,6.612382360988364183e-02,2.740794971246467981e-01,9.994981361223500560e-01
1.248474269545399267e+02,6.284954197954255306e-02,2.721189638803243049e-01,9.995094626151421746e-01
1.275994043156462254e+02,5.786586653407357200e-02,2.617081540082244473e-01,9.995205910759970003e-01
1.304120427538830711e+02,5.391134022049502705e-02,2.546906624432352939e-01,9.995314880770187482e-01
1.332866794046247207e+02,5.136546818983225848e-02,2.534791529150733358e-01,9.995421148242423781e-01
1.362246808773512612e+02,4.950007515930709978e-02,2.551613880306404236e-01,9.995525668901736882e-01
1.392274439053382480e+02,4.427496814923071594e-02,2.383995638640190318e-01,9.995627800309970779e-01
1.422963960096671769e+02,4.103566842664748554e-02,2.308058502059675277e-01,9.995728023147462116e-01
1.454329961778725533e+02,3.939789302529477649e-02,2.314708992099657470e-01,9.995825762665067060e-01
1.486387355575483298e+02,3.641835135659540756e-02,2.235021911641645875e-01,9.995921093388010492e-01
1.519151381652430928e+02,3.452225164912349487e-02,2.213088182620804589e-01,9.996014396280510361e-01
1.552637616109814758e+02,3.294568795963935537e-02,2.206156349068531530e-01,9.996106143985284964e-01
1.586861978387557883e+02,2.991671327222419907e-02,2.092616701877432206e-01,9.996195864760601957e-01
1.621840738833402042e+02,2.828558200611044210e-02,2.066707563714162144e-01,9.996283367599240188e-01
1.657590526437872427e+02,2.728408742391316005e-02,2.082386998637071052e-01,9.996368743829643355e-01
1.694128336739740348e+02,2.500295161124537272e-02,1.993340051859035511e-01,9.996453194033911860e-01
1.731471539905745658e+02,2.385852217327003033e-02,1.986880528104964794e-01,9.996535416814648078e-01
1.769637888988418410e+02,2.224288904581653986e-02,1.934895484714904967e-01,9.996615805419992729e-01
1.808645528365923099e+02,2.060549297626498855e-02,1.872351687512648910e-01,9.996694100132741401e-01
1.848513002367942590e+02,1.889267299540967407e-02,1.793229713042278073e-01,9.996771583385777316e-01
1.889259264091698469e+02,1.775332521430588242e-02,1.760193159799490759e-01,9.996846982131286641e-01
1.930903684412301686e+02,1.694763334216940753e-02,1.755204732807549017e-01,9.996920673742576424e-01
1.973466061191714687e+02,1.626441756552975473e-02,1.759524582835447770e-01,9.996993008125529823e-01
2.016966628690704795e+02,1.485689053928112603e-02,1.678892342754364220e-01,9.997063652714034410e-01
2.061426067188262437e+02,1.389811128075230280e-02,1.640547505941716278e-01,9.997133043778271277e-01
2.106865512813058103e+02,1.337579855338705964e-02,1.649266536137374839e-01,9.997201245862774588e-01
2.153306567591610587e+02,1.249475372331541358e-02,1.609299697534890827e-01,9.997267757552074086e-01
2.200771309717945030e+02,1.155430296130102209e-02,1.554501271379538918e-01,9.997332888480191526e-01
2.249282304049620791e+02,1.044872798747105425e-02,1.468415146517962622e-01,9.997396511500392657e-01
2.298862612835123116e+02,1.031626233689375387e-02,1.514418517213538262e-01,9.997459082165909283e-01
2.349535806677712628e+02,9.549409435477357322e-03,1.464327267673770638e-01,9.997520192463897892e-01
2.401325975740948877e+02,8.847543997153947334e-03,1.417171688812677577e-01,9.997579865542962629e-01
2.454257741201215879e+02,8.099399029872922026e-03,1.355160186553115154e-01,9.997638690147412355e-01
2.508356266952691271e+02,7.812400600656396743e-03,1.365401716581764735e-01,9.997696146206915824e-01
2.563647271570322914e+02,7.154781733086505377e-03,1.306202259859960690e-01,9.997752711556744387e-01
2.620157040536505519e+02,7.070193918811849311e-03,1.348290481099372606e-01,9.997807938502512037e-01
2.677912438737265006e+02,6.291211053645463618e-03,1.253211868387061612e-01,9.997861954763485048e-01
2.736940923233892704e+02,5.844324273042696659e-03,1.216081412962237290e-01,9.997915113331522496e-01
2.797270556316099146e+02,5.573732625024546521e-03,1.211469762322355675e-01,9.997967045050216717e-01
2.858930018842901291e+02,5.529483008964784611e-03,1.255420097188272299e-01,9.998017995030933358e-01
2.921948623877570412e+02,5.061096686444636547e-03,1.200293030562567115e-01,9.998068024182960034e-01
2.986356330623138433e+02,4.711431444142703817e-03,1.167168687539075350e-01,9.998117162248456591e-01
3.052183758665078130e+02,4.415015309194620860e-03,1.142486474126044871e-01,9.998165330687226460e-01
3.119462202527930685e+02,4.017428522032297569e-03,1.085938207063873451e-01,9.998212439971458920e-01
3.188223646552800687e+02,3.799832123360713521e-03,1.072900545839886172e-01,9.998258848772522134e-01
3.258500780102792191e+02,3.715232051635503335e-03,1.095769234159726657e-01,9.998304199773322409e-01
3.330327013103615741e+02,3.341102557090711109e-03,1.029345253171159574e-01,9.998348896206087355e-01
3.403736491926748045e+02,3.266530931635920881e-03,1.051226101857090783e-01,9.998392830964903943e-01
3.478764115622705049e+02,3.055969216644025162e-03,1.027297988046178001e-01,9.998435935473234393e-01
3.555445552512138079e+02,2.945749581101770979e-03,1.034383033634471843e-01,9.998478348961047368e-01
3.633817257142640642e+02,2.767856352833916993e-03,1.015236475122905102e-01,9.998519884431606997e-01
3.713916487619334248e+02,2.545603176090545372e-03,9.753319947714828020e-02,9.998560803967891930e-01
3.795781323317464739e+02,2.459389551190671857e-03,9.842993356233382951e-02,9.998601038593508683e-01
3.879450682985432763e+02,2.395613970331948034e-03,1.001508885946926358e-01,9.998640490167678418e-01
3.964964343246862768e+02,2.122131512488223491e-03,9.267196372317332287e-02,9.998679428402782454e-01
4.052362957510512160e+02,1.931701443037586946e-03,8.811587884865887399e-02,9.998717743280938208e-01
4.141688075297003593e+02,1.997575614278095969e-03,9.518214814280322178e-02,9.998755525295082158e-01
4.232982161991569114e+02,1.894865479577470101e-03,9.431239201025704011e-02,9.998792685040953643e-01
4.326288619032199563e+02,1.701066268141428325e-03,8.844019879104024484e-02,9.998829212060355021e-01
4.421651804542811419e+02,1.561257547431213130e-03,8.478931560409944113e-02,9.998865403846358690e-01
4.519117054421188300e+02,1.531545219368168637e-03,8.688293920332297582e-02,9.998901276509303271e-01
4.618730703891792473e+02,1.417248444043266858e-03,8.398249461963945561e-02,9.998936726437095412e-01
4.720540109533648092e+02,1.427891361062288500e-03,8.838448780630717150e-02,9.998971470089375035e-01
4.824593671793774661e+02,1.262409679163046909e-03,8.162426820060818267e-02,9.999005835395584629e-01
4.930940857996880595e+02,1.108359797897564810e-03,7.485793647656528715e-02,9.999039763621508925e-01
5.039632225862255268e+02,1.147290269852589088e-03,8.094098744854154315e-02,9.999073447171531459e-01
5.150719447539036082e+02,1.071916207513924895e-03,7.899400388787711225e-02,9.999106869695030264e-01
5.264255334171274399e+02,1.035094757575380758e-03,7.968039897084726320e-02,9.999139921637414385e-01
5.380293861004489600e+02,1.040768808129973605e-03,8.368811009173686422e-02,9.999172707946011318e-01
5.498890193045637034e+02,9.273883988323961642e-04,7.789494101077558408e-02,9.999205132828786757e-01
5.620100711288686171e+02,8.654774472537337445e-04,7.593490447183996739e-02,9.999237391857093149e-01
5.743983039518290070e+02,7.888304140130113955e-04,7.229486379320453071e-02,9.999269549727196615e-01
5.870596071704277392e+02,7.886547663201647291e-04,7.550032669630468707e-02,9.999301830971111249e-01
6.000000000000000000e+02,7.422949047389337330e-04,7.422949047389337807e-02,9.999334034414537609e-01
