t_s,dot_x,dot_y,bg_dark_Ylin,bg_dark_Ymax_code,bg_dark_sat,leftchk_neutral_Ylin,leftchk_neutral_Ymax_code,leftchk_neutral_sat,leftchk_colour_Ylin,leftchk_colour_Ymax_code,leftchk_colour_sat,rightchk_neutral_Ylin,rightchk_neutral_Ymax_code,rightchk_neutral_sat,lamp_face_Ylin,lamp_face_Ymax_code,lamp_face_sat,leftchk_edge_rel
46.8333,459.3,147.8,0.001586,7.4,0.5563,0.002995,15.6,0.2926,0.002634,13.4,0.4290,0.063149,109.7,0.4128,0.209107,134.5,0.1737,0.14381
46.8667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
46.9000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
46.9333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
46.9667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.0000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.0333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.0667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.1000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.1333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
47.1667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
47.2000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
47.2333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
47.2667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.3000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.3333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.3667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.4000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.4333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.4667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.5000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.5333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.5667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.6000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.6333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.6667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.7000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.7333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.7667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.8000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.8333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063171,109.7,0.4130,0.209204,135.2,0.1735,0.16147
47.8667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.9000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.9333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
47.9667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.0000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.0333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.0667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
48.1000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
48.1333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
48.1667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
48.2000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.2333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.2667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
48.3000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
48.3333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.3667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.4000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.4333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
48.4667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.5000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.5333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.5667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.6000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.6333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.6667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.7000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.7333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.7667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.8000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.8333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
48.8667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.9000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.9333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
48.9667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.0000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.0333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.0667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
49.1000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
49.1333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
49.1667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
49.2000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.2333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.2667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
49.3000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
49.3333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.3667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.4000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.4333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
49.4667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.5000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.5333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.5667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.6000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.6333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.6667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.7000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.7333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.7667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.8000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.8333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
49.8667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.9000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.9333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
49.9667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.0000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.0333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.0667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
50.1000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
50.1333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
50.1667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
50.2000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.2333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.2667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
50.3000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
50.3333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.3667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.4000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.4333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
50.4667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.5000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.5333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.5667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.6000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.6333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.6667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.7000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.7333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.7667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.8000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.8333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
50.8667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.9000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.9333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
50.9667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
51.0000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
51.0333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16151
51.0667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
51.1000,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16154
51.1333,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
51.1667,459.3,147.8,0.001604,7.3,0.5675,0.002997,15.6,0.2878,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16149
51.2000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.2333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.2667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
51.3000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4243,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16148
51.3333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.3667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.4000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.4333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16143
51.4667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.5000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.5333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.5667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.6000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.6333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.6667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.7000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.7333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.7667,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.8000,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.8333,459.3,147.8,0.001604,7.3,0.5675,0.002998,15.6,0.2877,0.002663,13.4,0.4244,0.063172,109.7,0.4130,0.209204,135.2,0.1735,0.16145
51.8667,459.3,147.8,0.001587,7.3,0.5570,0.003031,15.3,0.3254,0.002664,13.7,0.4187,0.063161,110.7,0.4130,0.209130,134.3,0.1736,0.08043
51.9000,459.3,147.8,0.001587,7.3,0.5570,0.003031,15.3,0.3254,0.002664,13.7,0.4187,0.063161,110.7,0.4130,0.209130,134.3,0.1736,0.08043
51.9333,459.3,147.8,0.001574,7.3,0.5308,0.003029,15.3,0.3257,0.002652,13.7,0.4234,0.063105,110.7,0.4133,0.208916,134.9,0.1724,0.08116
51.9667,459.3,147.8,0.001574,7.3,0.5308,0.003029,15.3,0.3257,0.002652,13.7,0.4234,0.063105,110.7,0.4133,0.208916,134.9,0.1724,0.08116
52.0000,459.3,147.8,0.001572,7.3,0.5268,0.003029,15.3,0.3273,0.002652,13.6,0.4254,0.063072,110.2,0.4129,0.208932,134.9,0.1739,0.08246
