t_s,mean_Yp,mean_Ylin,sat,dot_x,dot_y,dot_n
14.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
14.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
15.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
16.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
17.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
18.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
19.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
20.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
21.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
22.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
23.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
24.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
25.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.6667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.7000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.7333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.7667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.8000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.8333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.8667,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.9000,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.9333,20.0167,0.014671,0.2223,-1.00,-1.00,0
26.9667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.0000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.0333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.0667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.1000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.1333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.1667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.2000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.2333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.2667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.3000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.3333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.3667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.4000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.4333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.4667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.5000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.5333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.5667,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.6000,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.6333,20.0167,0.014671,0.2223,-1.00,-1.00,0
27.6667,20.0180,0.014671,0.2223,-1.00,-1.00,0
27.7000,21.1299,0.015907,0.2214,228.60,72.60,15
27.7333,20.8943,0.015673,0.2206,228.60,72.60,15
27.7667,20.9692,0.015813,0.2218,228.60,72.60,15
27.8000,21.0040,0.015858,0.2219,228.50,72.50,16
27.8333,20.8506,0.015650,0.2216,228.50,73.00,16
27.8667,20.7632,0.015573,0.2221,228.50,72.50,16
27.9000,20.7641,0.015603,0.2220,228.25,72.62,16
27.9333,21.0322,0.015923,0.2213,228.00,72.50,16
27.9667,21.1223,0.016047,0.2222,227.60,72.40,15
28.0000,21.3071,0.016254,0.2217,227.60,72.40,15
28.0333,21.4164,0.016436,0.2217,227.60,72.40,15
28.0667,21.6096,0.016676,0.2212,227.50,72.29,14
28.1000,21.7280,0.016870,0.2215,227.50,72.00,16
28.1333,21.9060,0.017070,0.2209,227.25,71.62,16
28.1667,22.0153,0.017267,0.2212,226.69,71.88,16
28.2000,23.0297,0.019361,0.2150,226.60,71.60,15
28.2333,23.1713,0.019571,0.2166,227.00,71.50,16
28.2667,23.3478,0.019766,0.2163,227.00,71.50,16
28.3000,23.4552,0.019973,0.2163,226.60,71.40,15
28.3333,23.6708,0.020193,0.2136,226.60,71.40,15
28.3667,23.7982,0.020402,0.2134,226.60,71.40,15
28.4000,23.9972,0.020663,0.2154,226.60,71.40,15
28.4333,24.0988,0.020827,0.2157,226.60,71.40,15
28.4667,24.2868,0.021032,0.2154,226.60,71.40,15
28.5000,24.4102,0.021265,0.2150,226.50,71.29,14
28.5333,24.5948,0.021519,0.2169,226.50,71.29,14
28.5667,24.6978,0.021690,0.2175,226.50,71.29,14
28.6000,24.8958,0.021910,0.2162,226.50,71.29,14
28.6333,25.0159,0.022136,0.2156,226.50,71.29,14
28.6667,25.1913,0.022376,0.2199,226.50,71.29,14
28.7000,25.3017,0.022571,0.2216,226.50,71.29,14
28.7333,25.5096,0.022812,0.2227,226.12,70.81,16
28.7667,25.6364,0.023053,0.2253,70.60,98.60,15
28.8000,25.8420,0.023322,0.2274,70.50,98.29,14
28.8333,25.8973,0.023422,0.2275,70.50,97.71,14
28.8667,26.3150,0.023934,0.2271,70.50,97.71,14
28.9000,26.3577,0.024033,0.2285,70.29,97.50,14
28.9333,26.5582,0.024308,0.2289,70.29,97.50,14
28.9667,26.6253,0.024477,0.2295,70.50,97.29,14
29.0000,26.8786,0.024785,0.2293,70.00,96.57,14
29.0333,26.9448,0.024956,0.2306,70.13,96.47,15
29.0667,27.1915,0.025264,0.2320,70.00,95.57,14
29.1000,27.2652,0.025439,0.2331,70.29,95.50,14
29.1333,27.5021,0.025738,0.2332,70.00,95.57,14
