t_s,dot_x,dot_y,sky_upper_right_Ylin,sky_upper_right_Ymax_code,sky_upper_right_sat,grass_Ylin,grass_Ymax_code,grass_sat,water_left_Ylin,water_left_Ymax_code,water_left_sat,sun_disk_Ylin,sun_disk_Ymax_code,sun_disk_sat
590.3333,227.2,151.5,0.027798,50.8,0.7598,0.036447,245.3,0.1898,0.048311,217.9,0.3544,0.014403,47.7,0.2993
590.3667,226.8,151.2,0.027820,50.8,0.7610,0.036465,245.4,0.1886,0.048354,217.9,0.3506,0.014432,47.7,0.3018
590.4000,227.8,151.1,0.028097,50.8,0.7586,0.036979,245.3,0.1894,0.048958,218.0,0.3555,0.014482,47.7,0.2999
590.4333,228.2,151.8,0.028284,50.8,0.7599,0.037050,245.2,0.1882,0.049084,218.0,0.3516,0.014473,47.3,0.2974
590.4667,228.0,151.5,0.028330,50.8,0.7597,0.037095,245.2,0.1894,0.049085,218.0,0.3542,0.014455,47.5,0.2925
590.5000,227.6,151.6,0.028260,50.8,0.7600,0.037075,245.4,0.1883,0.049065,218.0,0.3512,0.014467,47.3,0.2992
590.5333,228.2,151.3,0.028233,50.8,0.7594,0.037072,245.2,0.1897,0.049037,218.0,0.3580,0.014499,48.2,0.3074
590.5667,227.6,151.6,0.028243,50.8,0.7600,0.037098,245.2,0.1884,0.049079,218.0,0.3510,0.014531,48.2,0.3018
590.6000,227.8,151.7,0.028245,50.8,0.7583,0.037110,245.2,0.1897,0.049043,217.0,0.3558,0.014602,48.2,0.3012
590.6333,226.7,151.6,0.028237,50.8,0.7597,0.037131,245.2,0.1885,0.049088,217.0,0.3441,0.014559,47.8,0.2963
590.6667,226.1,151.3,0.028194,50.7,0.7575,0.037084,244.5,0.1901,0.048943,217.1,0.3528,0.014507,47.8,0.3028
590.7000,225.4,151.1,0.028025,50.8,0.7596,0.037087,244.5,0.1879,0.048901,217.1,0.3444,0.014539,47.5,0.2947
590.7333,225.5,152.2,0.027659,51.0,0.7587,0.036754,244.0,0.1882,0.048355,216.1,0.3503,0.014523,47.5,0.2924
590.7667,225.7,152.1,0.027687,50.8,0.7597,0.036777,244.0,0.1875,0.048379,216.1,0.3397,0.014510,47.8,0.2946
590.8000,225.2,152.2,0.027807,50.7,0.7579,0.036733,244.0,0.1889,0.048358,216.1,0.3459,0.014448,47.8,0.3057
590.8333,225.9,152.6,0.027798,50.8,0.7601,0.036665,244.0,0.1876,0.048394,216.1,0.3311,0.014435,46.5,0.2940
590.8667,225.2,152.4,0.027849,50.8,0.7585,0.036668,244.0,0.1877,0.048392,216.1,0.3311,0.014435,46.5,0.2940
590.9000,225.8,152.6,0.027818,50.8,0.7596,0.036667,244.0,0.1876,0.048392,216.1,0.3312,0.014435,46.5,0.2940
590.9333,225.9,152.7,0.027881,50.8,0.7585,0.036681,244.0,0.1877,0.048402,216.1,0.3310,0.014435,46.5,0.2940
590.9667,226.2,152.6,0.027889,50.8,0.7591,0.036680,244.0,0.1876,0.048418,216.1,0.3311,0.014435,46.5,0.2940
591.0000,226.4,152.3,0.028215,50.4,0.7568,0.036941,244.0,0.1874,0.048533,216.1,0.3315,0.014626,47.1,0.2967
591.0333,226.3,151.9,0.028337,50.8,0.7584,0.037277,245.0,0.1867,0.049249,218.0,0.3272,0.014778,47.5,0.2902
591.0667,227.3,152.3,0.028660,50.8,0.7569,0.037695,245.0,0.1877,0.049606,218.0,0.3333,0.015038,48.1,0.2985
591.1000,225.9,151.0,0.028794,51.0,0.7588,0.037762,244.0,0.1865,0.049695,218.0,0.3299,0.015009,48.1,0.2986
591.1333,226.2,151.5,0.028914,51.0,0.7583,0.037866,244.0,0.1881,0.049743,218.0,0.3353,0.015010,48.3,0.2975
591.1667,225.3,150.8,0.028843,51.1,0.7584,0.037833,244.0,0.1871,0.049725,217.1,0.3302,0.015018,48.3,0.2975
591.2000,225.0,151.0,0.028777,50.8,0.7580,0.037821,244.0,0.1879,0.049693,217.0,0.3317,0.015039,48.6,0.2926
591.2333,225.1,151.0,0.028655,51.1,0.7592,0.037728,244.0,0.1873,0.049589,217.0,0.3274,0.015035,48.3,0.2923
591.2667,224.7,151.4,0.028607,50.8,0.7585,0.037713,244.0,0.1879,0.049586,217.0,0.3233,0.014984,48.0,0.2892
591.3000,225.2,151.0,0.028542,50.8,0.7595,0.037709,244.0,0.1872,0.049592,218.0,0.3218,0.014987,48.0,0.2922
591.3333,222.7,151.1,0.028119,51.0,0.7589,0.036859,244.6,0.1882,0.048646,215.7,0.3202,0.014404,48.5,0.2882
591.3667,222.5,151.7,0.027660,51.1,0.7596,0.036577,244.6,0.1882,0.048297,215.1,0.3181,0.014375,48.1,0.2857
591.4000,221.3,152.1,0.027177,50.1,0.7587,0.036147,245.5,0.1894,0.047833,215.6,0.3191,0.014365,48.1,0.2865
591.4333,222.5,152.4,0.026776,49.8,0.7597,0.035809,245.5,0.1888,0.047548,215.6,0.3089,0.014388,48.7,0.2882
591.4667,223.3,153.7,0.026318,49.3,0.7587,0.034896,245.5,0.1898,0.046654,215.1,0.3121,0.013598,45.9,0.2953
591.5000,223.9,153.2,0.025871,48.5,0.7594,0.034592,245.5,0.1904,0.046177,215.3,0.3115,0.013571,45.9,0.2936
591.5333,223.7,154.1,0.025393,48.3,0.7589,0.034120,245.0,0.1906,0.045501,215.1,0.3102,0.013375,45.9,0.2932
591.5667,224.9,153.5,0.024988,47.5,0.7596,0.033596,244.0,0.1902,0.044810,214.3,0.3081,0.013252,45.7,0.2956
591.6000,225.0,153.2,0.024551,47.5,0.7602,0.033130,243.5,0.1897,0.044118,213.3,0.3032,0.012977,44.2,0.3016
591.6333,225.3,153.9,0.024514,47.9,0.7598,0.033119,243.5,0.1905,0.044076,213.3,0.3068,0.012996,44.2,0.3001
591.6667,224.0,152.8,0.024553,47.9,0.7588,0.033117,245.0,0.1908,0.044414,214.3,0.3000,0.012937,43.9,0.3053
591.7000,223.0,153.3,0.024687,47.3,0.7616,0.033187,246.4,0.1887,0.044881,215.6,0.2963,0.012979,43.9,0.3011
591.7333,222.9,155.0,0.024909,47.6,0.7586,0.033564,246.4,0.1894,0.045375,216.6,0.2949,0.013037,43.9,0.3008
591.7667,223.1,154.7,0.025058,48.0,0.7604,0.033649,246.0,0.1893,0.045489,216.6,0.2966,0.013044,44.2,0.3015
591.8000,222.6,155.7,0.025384,48.0,0.7597,0.033842,246.1,0.1899,0.045780,216.1,0.2975,0.012982,44.3,0.3055
591.8333,218.7,154.2,0.024940,50.4,0.9041,0.034145,246.9,0.1885,0.045594,222.2,0.2865,0.013246,42.1,0.2996
591.8667,221.4,154.0,0.025454,49.5,0.9013,0.034382,246.9,0.1871,0.046096,222.8,0.2875,0.013211,42.1,0.2936
591.9000,222.7,153.4,0.025558,49.4,0.7861,0.034402,247.2,0.1870,0.046290,222.4,0.2928,0.012890,42.1,0.2846
591.9333,223.7,153.2,0.025843,49.4,0.7841,0.034559,247.2,0.1865,0.046310,222.4,0.2922,0.013173,42.1,0.2852
591.9667,223.8,153.3,0.025944,49.8,0.7859,0.034570,247.2,0.1865,0.046303,222.4,0.2920,0.013221,42.1,0.2890
592.0000,224.2,153.6,0.026345,50.0,0.7836,0.034864,247.2,0.1859,0.046395,222.4,0.2916,0.013221,42.1,0.2803
592.0333,225.5,153.3,0.026468,49.8,0.7861,0.034923,247.2,0.1861,0.046440,222.4,0.2926,0.013223,42.1,0.2741
592.0667,225.6,153.1,0.026758,49.8,0.7831,0.035278,247.2,0.1857,0.046660,222.4,0.2923,0.013460,43.5,0.2730
592.1000,226.6,153.0,0.026827,49.8,0.7839,0.035353,247.2,0.1860,0.046764,222.4,0.2935,0.013494,44.6,0.2780
592.1333,225.8,153.5,0.027245,49.8,0.7805,0.035813,247.2,0.1857,0.047143,222.4,0.2918,0.013712,44.0,0.2822
592.1667,225.2,153.1,0.027431,49.8,0.7833,0.035931,247.2,0.1860,0.047340,222.4,0.2917,0.013752,43.8,0.2908
592.2000,225.4,153.5,0.027808,50.4,0.7805,0.036636,248.7,0.1858,0.048192,220.5,0.2896,0.014205,44.9,0.3033
592.2333,226.9,152.9,0.027947,50.4,0.7834,0.036873,249.0,0.1861,0.048768,218.7,0.2981,0.014438,45.6,0.3200
592.2667,227.0,152.6,0.028116,50.4,0.7821,0.037201,249.5,0.1865,0.048981,218.7,0.2972,0.014438,45.6,0.3200
592.3000,227.2,152.4,0.028139,51.4,0.7822,0.037246,249.4,0.1864,0.049102,218.7,0.2979,0.014438,45.6,0.3200
592.3333,227.5,152.4,0.028753,51.4,0.7792,0.037851,247.7,0.1857,0.049934,217.7,0.2911,0.014392,45.6,0.3140
592.3667,229.2,152.5,0.028936,53.4,0.7830,0.038011,249.1,0.1857,0.050281,215.4,0.2938,0.014297,45.6,0.3147
592.4000,229.2,152.1,0.029216,52.8,0.7828,0.038440,249.4,0.1864,0.050670,216.1,0.2925,0.014237,45.1,0.3096
592.4333,231.7,152.0,0.029401,52.8,0.7860,0.038518,248.8,0.1866,0.050890,217.2,0.2951,0.014298,44.8,0.3265
592.4667,231.5,151.7,0.029937,53.0,0.7803,0.039091,248.7,0.1859,0.051578,218.5,0.2927,0.014564,46.1,0.3309
592.5000,233.0,151.4,0.030158,53.4,0.7837,0.039225,248.3,0.1860,0.051970,220.2,0.2948,0.014626,46.6,0.3378
592.5333,233.2,151.8,0.030345,53.4,0.7808,0.039652,248.3,0.1852,0.052216,220.2,0.2941,0.014717,46.1,0.3359
592.5667,233.3,151.7,0.030425,53.4,0.7829,0.039703,248.1,0.1852,0.052384,220.2,0.2949,0.014749,46.3,0.3246
592.6000,232.5,151.4,0.030752,53.4,0.7664,0.040246,248.4,0.1857,0.052973,219.4,0.2937,0.014876,46.3,0.3239
592.6333,232.3,151.5,0.030942,53.6,0.7717,0.040429,248.1,0.1851,0.053415,219.7,0.2960,0.014965,47.3,0.3245
592.6667,232.1,151.5,0.031206,54.1,0.7697,0.040765,248.1,0.1849,0.053654,219.7,0.2949,0.014989,47.5,0.3524
592.7000,232.6,152.0,0.031351,54.8,0.7728,0.040830,248.1,0.1848,0.053861,219.7,0.2960,0.014974,46.8,0.3512
592.7333,232.6,151.8,0.031710,54.7,0.7701,0.041280,248.1,0.1849,0.054220,219.7,0.2948,0.015220,47.8,0.3487
592.7667,232.1,151.8,0.031824,56.4,0.7721,0.041401,248.1,0.1853,0.054461,219.7,0.2953,0.015260,47.8,0.3453
592.8000,233.6,151.7,0.032040,55.6,0.7710,0.041713,248.1,0.1849,0.054706,219.7,0.2943,0.015506,49.2,0.3444
592.8333,233.7,151.4,0.032553,55.3,0.7682,0.042389,247.0,0.1872,0.055494,220.3,0.2956,0.016046,50.8,0.3135
592.8667,233.9,151.7,0.032929,55.4,0.7688,0.042911,247.6,0.1878,0.056179,220.5,0.2931,0.016277,50.6,0.3014
592.9000,232.8,150.2,0.033015,54.7,0.7696,0.042842,248.6,0.1896,0.056250,220.0,0.3001,0.016065,51.0,0.3097
592.9333,232.3,150.0,0.033407,55.2,0.7675,0.043494,249.0,0.1868,0.057061,220.8,0.2947,0.016424,51.0,0.3333
592.9667,232.9,150.0,0.033555,55.4,0.7673,0.043465,249.6,0.1879,0.057238,223.3,0.2965,0.016521,52.1,0.3491
593.0000,233.4,150.4,0.033981,55.2,0.7664,0.044134,250.1,0.1870,0.058001,223.3,0.2949,0.017290,53.0,0.3598
593.0333,231.9,151.0,0.034034,55.4,0.7655,0.044106,251.2,0.1871,0.058177,224.2,0.2970,0.017541,53.0,0.3992
593.0667,230.8,151.4,0.034488,56.7,0.7651,0.044752,251.0,0.1866,0.059004,224.8,0.2959,0.017207,50.6,0.4070
593.1000,231.1,151.7,0.034576,56.9,0.7643,0.044728,251.0,0.1869,0.059146,224.8,0.2971,0.016850,50.6,0.4017
593.1333,232.2,152.4,0.035010,56.7,0.7655,0.045392,250.6,0.1868,0.060014,226.5,0.2961,0.016281,50.4,0.3783
593.1667,232.0,152.1,0.035058,57.1,0.7658,0.045341,250.8,0.1866,0.060002,226.5,0.2971,0.016374,50.4,0.3785
593.2000,233.3,152.1,0.035410,57.2,0.7643,0.045893,249.1,0.1876,0.060482,224.8,0.2961,0.016401,50.5,0.3723
593.2333,233.4,151.9,0.035582,57.6,0.7627,0.045926,249.8,0.1871,0.060583,224.8,0.2984,0.016145,50.8,0.3586
593.2667,233.4,152.8,0.035984,57.4,0.7621,0.046458,249.8,0.1877,0.061154,225.7,0.2956,0.015982,49.5,0.3559
593.3000,233.7,152.9,0.036127,57.4,0.7634,0.046531,249.8,0.1875,0.061342,225.7,0.2970,0.015814,49.0,0.3497
593.3333,233.9,153.2,0.036451,58.0,0.7630,0.047030,249.8,0.1879,0.061867,226.7,0.2970,0.015806,49.3,0.3494
593.3667,233.9,153.8,0.036565,58.2,0.7634,0.047035,250.4,0.1875,0.062034,227.5,0.2986,0.015721,49.8,0.3322
593.4000,234.4,153.9,0.036560,58.2,0.7633,0.047076,250.9,0.1885,0.062064,227.4,0.2963,0.015213,48.6,0.3290
593.4333,234.9,154.1,0.036563,58.2,0.7631,0.047059,250.9,0.1875,0.062074,226.5,0.2959,0.015262,49.2,0.3273
593.4667,234.7,154.1,0.036537,58.2,0.7629,0.047090,250.9,0.1884,0.061971,227.0,0.2950,0.015205,49.2,0.3289
593.5000,234.7,153.8,0.036551,58.2,0.7622,0.047081,251.2,0.1872,0.061992,227.0,0.2964,0.015176,49.2,0.3226
593.5333,296.3,163.9,0.052154,78.4,0.7572,0.046298,246.3,0.2150,0.060605,223.0,0.2963,0.019146,54.0,0.3135
593.5667,282.1,166.5,0.047457,73.8,0.7564,0.046265,246.3,0.2147,0.060604,222.9,0.2965,0.019146,54.0,0.3135
593.6000,278.9,166.3,0.044893,70.7,0.7533,0.046274,246.4,0.2138,0.060546,222.5,0.2957,0.019038,54.2,0.3186
593.6333,278.2,166.7,0.043662,68.9,0.7540,0.046259,246.4,0.2118,0.060581,222.5,0.2961,0.019104,54.5,0.3108
593.6667,275.4,166.8,0.042456,67.7,0.7543,0.046254,246.4,0.2114,0.060523,222.2,0.2959,0.019102,54.2,0.3166
593.7000,274.4,167.2,0.041759,66.5,0.7560,0.046236,246.4,0.2103,0.060570,222.2,0.2961,0.019108,54.2,0.3119
593.7333,272.1,166.8,0.041175,65.8,0.7544,0.046230,246.4,0.2097,0.060506,222.2,0.2953,0.019114,55.1,0.3114
593.7667,271.9,166.9,0.040738,64.8,0.7530,0.046242,246.4,0.2084,0.060575,222.5,0.2962,0.019153,55.1,0.3120
593.8000,277.6,166.2,0.040404,64.2,0.7541,0.046237,246.4,0.2089,0.060516,222.5,0.2945,0.019173,55.1,0.3123
593.8333,272.2,167.2,0.040073,63.9,0.7525,0.046232,246.2,0.2070,0.060474,222.9,0.2910,0.019035,55.2,0.2981
593.8667,272.2,167.0,0.039789,63.4,0.7505,0.046224,246.2,0.2074,0.060446,222.9,0.2906,0.019034,55.2,0.2966
593.9000,272.3,167.1,0.039560,62.7,0.7520,0.046234,246.2,0.2068,0.060475,222.9,0.2910,0.019035,55.2,0.2981
593.9333,272.0,166.8,0.039292,62.6,0.7525,0.046202,246.2,0.2072,0.060429,222.4,0.2905,0.019002,55.4,0.2982
593.9667,270.4,167.0,0.038998,62.4,0.7535,0.046212,246.2,0.2063,0.060478,222.9,0.2912,0.018936,55.6,0.2962
594.0000,268.9,166.9,0.038869,62.4,0.7531,0.046193,246.2,0.2062,0.060461,222.4,0.2907,0.018942,55.6,0.2974
594.0333,269.5,167.4,0.038660,62.3,0.7536,0.046214,246.2,0.2052,0.060481,222.4,0.2909,0.018936,55.9,0.2933
594.0667,269.5,167.7,0.038586,61.6,0.7534,0.046211,246.2,0.2048,0.060458,222.4,0.2908,0.018968,55.6,0.3036
594.1000,269.6,167.9,0.038439,61.3,0.7535,0.046226,246.3,0.2044,0.060497,222.4,0.2922,0.018945,55.0,0.2942
594.1333,269.1,167.7,0.038383,61.3,0.7526,0.046211,246.0,0.2044,0.060471,222.9,0.2916,0.018982,55.3,0.2974
594.1667,269.2,167.6,0.038208,61.3,0.7535,0.046221,245.9,0.2038,0.060497,222.4,0.2916,0.018955,55.3,0.2944
594.2000,269.6,167.6,0.038069,61.4,0.7529,0.046210,245.9,0.2038,0.060483,222.8,0.2911,0.019043,55.0,0.2970
594.2333,306.1,156.4,0.041907,73.8,0.7794,0.046601,245.9,0.1948,0.060485,222.8,0.2927,0.018877,54.0,0.2847
594.2667,298.3,157.4,0.041666,73.2,0.7779,0.046608,245.9,0.1938,0.060488,222.4,0.2921,0.018916,54.3,0.2798
594.3000,286.9,165.2,0.038058,60.6,0.7527,0.046265,245.9,0.2018,0.060494,222.4,0.2915,0.018853,54.0,0.3039
594.3333,298.4,163.5,0.038136,61.6,0.7522,0.046341,245.9,0.2002,0.060482,222.4,0.2906,0.018882,54.1,0.2908
594.3667,304.3,163.0,0.038080,61.3,0.7529,0.046367,245.9,0.1986,0.060506,222.4,0.2905,0.018964,54.6,0.2818
594.4000,310.1,161.8,0.038110,61.3,0.7534,0.046389,246.0,0.1976,0.060474,222.4,0.2912,0.018890,54.4,0.2795
594.4333,314.7,161.6,0.038069,61.3,0.7544,0.046392,246.0,0.1960,0.060515,222.4,0.2904,0.018922,54.3,0.2777
594.4667,304.5,163.0,0.038013,61.3,0.7536,0.046389,246.0,0.1964,0.060482,222.4,0.2907,0.018882,54.3,0.2823
594.5000,294.6,164.4,0.037959,60.6,0.7538,0.046403,246.0,0.1959,0.060509,222.4,0.2901,0.018930,54.4,0.2794
594.5333,294.5,163.9,0.037905,60.8,0.7527,0.046398,246.0,0.1962,0.060478,222.9,0.2906,0.018868,54.7,0.2844
594.5667,299.4,163.7,0.037825,60.6,0.7533,0.046415,246.0,0.1952,0.060494,222.4,0.2904,0.018853,54.4,0.2831
594.6000,301.8,162.9,0.037808,60.6,0.7527,0.046414,246.1,0.1957,0.060468,222.9,0.2910,0.018834,54.4,0.2857
594.6333,302.3,163.1,0.037764,60.7,0.7536,0.046435,246.0,0.1945,0.060504,222.4,0.2907,0.018863,54.4,0.2812
594.6667,295.9,163.7,0.037736,60.3,0.7531,0.046420,246.0,0.1956,0.060458,222.4,0.2896,0.018811,54.4,0.2842
594.7000,303.2,163.2,0.037686,60.3,0.7535,0.046438,246.0,0.1945,0.060497,222.4,0.2907,0.018836,54.7,0.2839
594.7333,301.6,163.2,0.037053,59.6,0.7531,0.046078,246.4,0.1949,0.060199,223.0,0.2898,0.018197,54.3,0.2830
594.7667,302.3,163.5,0.036508,59.0,0.7539,0.045487,246.0,0.1944,0.059329,221.4,0.2903,0.018187,54.3,0.2837
594.8000,303.0,163.4,0.035946,58.9,0.7527,0.044884,246.0,0.1942,0.058520,221.5,0.2907,0.018177,54.3,0.2881
594.8333,304.9,164.4,0.035257,58.9,0.7564,0.044159,245.9,0.1955,0.057792,221.5,0.2961,0.017768,52.5,0.2787
594.8667,297.2,165.6,0.034960,57.5,0.7564,0.044059,245.9,0.1932,0.057655,221.5,0.2960,0.017768,52.5,0.2787
594.9000,294.0,166.2,0.034224,56.7,0.7566,0.043038,245.9,0.1977,0.056484,220.5,0.2970,0.017641,52.5,0.2816
594.9333,294.9,166.5,0.033903,56.6,0.7560,0.042963,246.0,0.1942,0.056355,220.5,0.2972,0.017629,52.5,0.2756
594.9667,288.6,167.8,0.033154,56.1,0.7572,0.042270,246.0,0.1910,0.055520,220.5,0.2968,0.017036,51.5,0.2845
595.0000,288.4,168.1,0.032625,55.6,0.7587,0.041838,245.6,0.1928,0.054965,219.0,0.2976,0.016866,51.3,0.2970
595.0333,285.8,168.5,0.032156,55.2,0.7580,0.040879,245.6,0.1972,0.053885,217.9,0.2973,0.016493,51.0,0.3160
595.0667,287.8,168.2,0.031692,54.7,0.7578,0.040551,245.4,0.1972,0.053458,217.4,0.2977,0.016203,50.0,0.3166
595.1000,288.2,168.8,0.031183,54.4,0.7580,0.039883,244.8,0.1965,0.052698,217.4,0.2992,0.016134,50.0,0.3160
595.1333,285.7,168.2,0.030717,53.6,0.7574,0.039464,244.8,0.1957,0.052195,216.5,0.2982,0.015840,50.0,0.3135
595.1667,287.9,168.8,0.030293,53.3,0.7585,0.038892,244.8,0.1962,0.051522,216.5,0.2996,0.015707,49.5,0.3088
595.2000,285.2,169.9,0.029926,52.7,0.7572,0.038470,244.8,0.1953,0.050867,216.5,0.2973,0.015699,49.5,0.3098
595.2333,288.1,170.9,0.029460,52.0,0.7590,0.037856,244.8,0.1950,0.050229,216.3,0.2982,0.015345,49.2,0.2930
595.2667,286.1,170.7,0.028936,52.2,0.7581,0.037441,244.2,0.1944,0.049663,216.8,0.2971,0.015282,49.2,0.2979
595.3000,287.1,171.2,0.028484,51.5,0.7587,0.036843,243.2,0.1942,0.048967,216.1,0.2994,0.014857,48.2,0.2911
595.3333,286.2,171.8,0.028037,51.1,0.7558,0.036500,243.2,0.1936,0.048489,216.3,0.2978,0.014819,47.5,0.2946
595.3667,289.1,172.2,0.027547,50.8,0.7581,0.035772,242.8,0.1942,0.047616,215.6,0.2989,0.014485,47.0,0.2945
595.4000,287.5,172.4,0.027012,49.6,0.7558,0.035457,243.0,0.1933,0.047184,214.5,0.2973,0.014469,47.0,0.2932
595.4333,289.5,173.1,0.026595,49.5,0.7566,0.034983,243.0,0.1923,0.046596,213.5,0.2966,0.014258,46.2,0.2826
595.4667,290.8,173.2,0.026087,49.0,0.7559,0.034256,242.2,0.1936,0.045736,212.3,0.2946,0.013919,45.5,0.2881
595.5000,294.1,173.4,0.025685,48.5,0.7580,0.033875,241.9,0.1942,0.045244,212.3,0.2970,0.013919,45.5,0.2881
595.5333,291.7,174.1,0.025262,48.3,0.7561,0.033420,241.9,0.1944,0.044643,212.0,0.2956,0.013555,45.4,0.3048
595.5667,297.5,175.5,0.024842,48.4,0.7570,0.032916,241.9,0.1950,0.044016,211.2,0.2973,0.013489,45.4,0.3057
595.6000,300.8,176.2,0.024497,48.4,0.7551,0.032396,241.1,0.1931,0.043362,211.1,0.2956,0.013170,45.4,0.2974
595.6333,305.4,177.3,0.024135,47.9,0.7568,0.031982,241.1,0.1938,0.042781,211.1,0.2958,0.013025,44.7,0.2939
595.6667,305.0,178.3,0.023732,46.6,0.7564,0.031509,241.3,0.1932,0.042120,210.3,0.2947,0.012623,44.0,0.2996
595.7000,311.0,178.4,0.023366,45.8,0.7564,0.031034,240.3,0.1935,0.041550,209.5,0.2953,0.012595,44.0,0.2999
595.7333,308.9,179.7,0.022921,45.8,0.7540,0.030679,240.3,0.1936,0.041042,209.8,0.2943,0.012541,43.5,0.2856
595.7667,313.0,181.7,0.022561,45.4,0.7547,0.030121,240.2,0.1939,0.040388,209.8,0.2953,0.012388,44.1,0.2834
595.8000,327.3,185.2,0.022133,44.7,0.7545,0.029527,239.6,0.1938,0.039519,208.3,0.2957,0.012109,42.4,0.2813
595.8333,331.7,185.7,0.021767,44.7,0.7545,0.029171,239.6,0.1935,0.039067,207.7,0.2913,0.011935,42.8,0.2879
595.8667,333.6,186.7,0.021354,44.2,0.7519,0.028941,239.0,0.1952,0.038657,206.7,0.2914,0.011935,42.8,0.2879
595.9000,330.9,186.9,0.020995,44.2,0.7530,0.028278,238.6,0.1964,0.037966,206.7,0.2950,0.011579,41.8,0.2919
595.9333,335.1,187.8,0.020678,43.5,0.7509,0.027986,238.6,0.1971,0.037542,204.8,0.2957,0.011514,42.8,0.2932
595.9667,338.5,186.9,0.020845,44.2,0.7523,0.028110,238.6,0.1964,0.037670,206.3,0.2951,0.011566,42.8,0.2928
596.0000,332.7,185.7,0.020939,44.2,0.7507,0.028342,238.6,0.1958,0.037875,206.7,0.2942,0.011547,42.5,0.2946
596.0333,334.6,185.3,0.021129,44.2,0.7524,0.028479,238.6,0.1958,0.038091,206.7,0.2945,0.011618,43.0,0.2899
596.0667,333.6,186.8,0.021379,44.9,0.7513,0.028880,238.6,0.1952,0.038642,206.3,0.2923,0.011870,43.0,0.2885
596.1000,331.0,186.4,0.021528,44.8,0.7525,0.028902,239.0,0.1956,0.038674,206.3,0.2927,0.011888,43.0,0.2883
596.1333,330.4,184.5,0.021787,45.5,0.7511,0.029378,239.3,0.1948,0.039206,207.8,0.2913,0.011989,42.8,0.2908
596.1667,326.3,183.5,0.021936,45.9,0.7532,0.029431,239.3,0.1942,0.039283,208.0,0.2925,0.011980,42.4,0.2849
596.2000,322.1,182.3,0.022210,46.3,0.7518,0.029881,239.3,0.1940,0.039863,208.3,0.2925,0.012242,42.9,0.2885
596.2333,325.1,181.5,0.022403,46.9,0.7532,0.029904,239.3,0.1935,0.039942,208.4,0.2921,0.012275,43.5,0.2905
596.2667,318.3,180.0,0.022683,46.8,0.7522,0.030350,240.0,0.1936,0.040497,209.5,0.2917,0.012370,43.4,0.2835
596.3000,318.4,180.2,0.022856,47.0,0.7546,0.030389,239.6,0.1930,0.040585,209.2,0.2926,0.012388,43.1,0.2910
596.3333,312.6,178.6,0.023142,47.5,0.7534,0.030835,240.5,0.1928,0.041104,209.7,0.2922,0.012617,42.7,0.2849
596.3667,312.9,177.9,0.023309,47.5,0.7549,0.030886,240.5,0.1927,0.041171,209.8,0.2926,0.012637,42.8,0.2836
596.4000,347.5,144.1,0.028402,55.9,0.7606,0.031625,240.5,0.1903,0.041676,210.0,0.2919,0.012762,43.3,0.2911
596.4333,332.0,145.5,0.028407,55.6,0.7605,0.031708,240.6,0.1890,0.041795,210.0,0.2922,0.012787,42.8,0.2846
596.4667,325.3,145.2,0.027668,58.7,0.7583,0.032068,240.3,0.1893,0.042273,209.7,0.2917,0.013008,43.5,0.2826
596.5000,315.5,146.6,0.027650,60.1,0.7517,0.032124,240.4,0.1890,0.042373,210.0,0.2923,0.013012,43.0,0.2867
596.5333,325.1,144.4,0.027942,66.5,0.7294,0.032545,241.0,0.1901,0.042891,211.8,0.2911,0.013013,43.6,0.2907
596.5667,321.1,143.7,0.028427,67.1,0.7236,0.032621,241.3,0.1889,0.043053,211.8,0.2924,0.013094,43.9,0.2790
596.6000,310.9,144.1,0.028416,65.9,0.7229,0.033029,241.3,0.1888,0.043416,211.8,0.2906,0.013410,44.1,0.2880
596.6333,309.2,144.3,0.028934,66.4,0.7246,0.033347,241.6,0.1877,0.043904,212.8,0.2898,0.013440,44.0,0.2820
596.6667,300.8,145.0,0.029339,65.9,0.7215,0.033605,241.6,0.1894,0.044229,213.0,0.2913,0.013510,44.2,0.2801
596.7000,311.5,143.8,0.029923,67.4,0.7223,0.033650,242.0,0.1883,0.044336,212.7,0.2917,0.013597,44.5,0.2872
596.7333,307.0,143.8,0.030419,67.8,0.7216,0.034177,242.3,0.1878,0.044767,212.7,0.2904,0.013803,45.1,0.2859
596.7667,308.8,143.2,0.031188,66.7,0.7231,0.034321,242.3,0.1875,0.045190,213.7,0.2903,0.013786,45.0,0.2873
596.8000,290.8,145.3,0.031166,65.7,0.7238,0.034528,242.3,0.1896,0.045357,213.7,0.2919,0.013872,45.6,0.2949
596.8333,307.6,139.5,0.031469,66.1,0.8599,0.034911,247.9,0.1940,0.045537,215.2,0.2866,0.014035,43.4,0.3080
596.8667,292.7,142.6,0.031678,64.9,0.8601,0.035179,246.8,0.1927,0.046003,215.4,0.2844,0.014033,43.8,0.3172
596.9000,292.5,143.3,0.031762,66.6,0.8628,0.035194,245.8,0.1925,0.046159,214.9,0.2922,0.013791,43.8,0.3267
596.9333,289.3,144.0,0.032030,66.6,0.8610,0.035292,245.8,0.1923,0.046226,214.9,0.2907,0.013909,44.9,0.3341
596.9667,289.3,143.1,0.032154,66.6,0.8631,0.035297,245.8,0.1923,0.046231,214.9,0.2908,0.013960,45.2,0.3488
