# DIGITIZED_EXTERNAL_VALIDATION; Ginis et al. 2012 J Vis 12(3):20; y = Log(PSF) as printed (log10 of PSF in sr^-1, see README)
curve,theta_deg,log10_psf
VOS_VDB_1999_BLACK_SOLID,6.6770,-0.7598
VOS_VDB_1999_BLACK_SOLID,6.6807,-0.7598
VOS_VDB_1999_BLACK_SOLID,6.6844,-0.7598
VOS_VDB_1999_BLACK_SOLID,6.6881,-0.7625
VOS_VDB_1999_BLACK_SOLID,6.6918,-0.7652
VOS_VDB_1999_BLACK_SOLID,6.6955,-0.7652
VOS_VDB_1999_BLACK_SOLID,6.6992,-0.7652
VOS_VDB_1999_BLACK_SOLID,6.7029,-0.7652
VOS_VDB_1999_BLACK_SOLID,6.7066,-0.7652
VOS_VDB_1999_BLACK_SOLID,6.7103,-0.7678
VOS_VDB_1999_BLACK_SOLID,6.7139,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7176,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7213,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7250,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7287,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7324,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7361,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7398,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7435,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7472,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7509,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7546,-0.7705
VOS_VDB_1999_BLACK_SOLID,6.7583,-0.7731
VOS_VDB_1999_BLACK_SOLID,6.7620,-0.7731
VOS_VDB_1999_BLACK_SOLID,6.7657,-0.7731
VOS_VDB_1999_BLACK_SOLID,6.7694,-0.7758
VOS_VDB_1999_BLACK_SOLID,6.7731,-0.7758
VOS_VDB_1999_BLACK_SOLID,6.7768,-0.7758
VOS_VDB_1999_BLACK_SOLID,6.7805,-0.7758
VOS_VDB_1999_BLACK_SOLID,6.7842,-0.7785
VOS_VDB_1999_BLACK_SOLID,6.7879,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.7916,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.7953,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.7990,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8027,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8064,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8101,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8138,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8175,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8212,-0.7811
VOS_VDB_1999_BLACK_SOLID,6.8249,-0.7838
VOS_VDB_1999_BLACK_SOLID,6.8286,-0.7838
VOS_VDB_1999_BLACK_SOLID,6.8323,-0.7838
VOS_VDB_1999_BLACK_SOLID,6.8360,-0.7838
VOS_VDB_1999_BLACK_SOLID,6.8397,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8434,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8470,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8507,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8544,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8581,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8618,-0.7865
VOS_VDB_1999_BLACK_SOLID,6.8655,-0.7891
VOS_VDB_1999_BLACK_SOLID,6.8692,-0.7891
VOS_VDB_1999_BLACK_SOLID,6.8729,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8766,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8803,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8840,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8877,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8914,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8951,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.8988,-0.7918
VOS_VDB_1999_BLACK_SOLID,6.9025,-0.7945
VOS_VDB_1999_BLACK_SOLID,6.9062,-0.7945
VOS_VDB_1999_BLACK_SOLID,6.9099,-0.7945
VOS_VDB_1999_BLACK_SOLID,6.9136,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9173,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9210,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9247,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9284,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9321,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9358,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9395,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9432,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9469,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9506,-0.7971
VOS_VDB_1999_BLACK_SOLID,6.9543,-0.8025
VOS_VDB_1999_BLACK_SOLID,6.9580,-0.8025
VOS_VDB_1999_BLACK_SOLID,6.9617,-0.8025
VOS_VDB_1999_BLACK_SOLID,6.9654,-0.8025
VOS_VDB_1999_BLACK_SOLID,6.9691,-0.8025
VOS_VDB_1999_BLACK_SOLID,6.9728,-0.8051
VOS_VDB_1999_BLACK_SOLID,6.9765,-0.8051
VOS_VDB_1999_BLACK_SOLID,6.9801,-0.8051
VOS_VDB_1999_BLACK_SOLID,6.9838,-0.8051
VOS_VDB_1999_BLACK_SOLID,6.9875,-0.8078
VOS_VDB_1999_BLACK_SOLID,6.9912,-0.8078
VOS_VDB_1999_BLACK_SOLID,6.9949,-0.8078
VOS_VDB_1999_BLACK_SOLID,6.9986,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0023,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0060,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0097,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0134,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0171,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0208,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0245,-0.8078
VOS_VDB_1999_BLACK_SOLID,7.0282,-0.8104
VOS_VDB_1999_BLACK_SOLID,7.0319,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0356,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0393,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0430,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0467,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0504,-0.8131
VOS_VDB_1999_BLACK_SOLID,7.0541,-0.8158
VOS_VDB_1999_BLACK_SOLID,7.0578,-0.8158
VOS_VDB_1999_BLACK_SOLID,7.0615,-0.8158
VOS_VDB_1999_BLACK_SOLID,7.0652,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0689,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0726,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0763,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0800,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0837,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0874,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0911,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0948,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.0985,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.1022,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.1059,-0.8184
VOS_VDB_1999_BLACK_SOLID,7.1095,-0.8211
VOS_VDB_1999_BLACK_SOLID,7.1132,-0.8211
VOS_VDB_1999_BLACK_SOLID,7.1169,-0.8238
VOS_VDB_1999_BLACK_SOLID,7.1206,-0.8238
VOS_VDB_1999_BLACK_SOLID,7.1243,-0.8238
VOS_VDB_1999_BLACK_SOLID,7.1280,-0.8238
VOS_VDB_1999_BLACK_SOLID,7.1317,-0.8238
VOS_VDB_1999_BLACK_SOLID,7.1354,-0.8264
VOS_VDB_1999_BLACK_SOLID,7.1391,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1428,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1465,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1502,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1539,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1576,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1613,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1650,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1687,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1724,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1761,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1798,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1835,-0.8291
VOS_VDB_1999_BLACK_SOLID,7.1872,-0.8318
VOS_VDB_1999_BLACK_SOLID,7.1909,-0.8318
VOS_VDB_1999_BLACK_SOLID,7.1946,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.1983,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2020,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2057,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2094,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2131,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2168,-0.8344
VOS_VDB_1999_BLACK_SOLID,7.2205,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2242,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2279,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2316,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2353,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2390,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2426,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2463,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2500,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2537,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2574,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2611,-0.8398
VOS_VDB_1999_BLACK_SOLID,7.2648,-0.8424
VOS_VDB_1999_BLACK_SOLID,7.2685,-0.8424
VOS_VDB_1999_BLACK_SOLID,7.2722,-0.8424
VOS_VDB_1999_BLACK_SOLID,7.2759,-0.8451
VOS_VDB_1999_BLACK_SOLID,7.2796,-0.8451
VOS_VDB_1999_BLACK_SOLID,7.2833,-0.8451
VOS_VDB_1999_BLACK_SOLID,7.2870,-0.8451
VOS_VDB_1999_BLACK_SOLID,7.2907,-0.8451
VOS_VDB_1999_BLACK_SOLID,7.2944,-0.8477
VOS_VDB_1999_BLACK_SOLID,7.2981,-0.8477
VOS_VDB_1999_BLACK_SOLID,7.3018,-0.8477
VOS_VDB_1999_BLACK_SOLID,7.3055,-0.8477
VOS_VDB_1999_BLACK_SOLID,7.3092,-0.8477
VOS_VDB_1999_BLACK_SOLID,7.3129,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3166,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3203,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3240,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3277,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3314,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3351,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3388,-0.8504
VOS_VDB_1999_BLACK_SOLID,7.3425,-0.8531
VOS_VDB_1999_BLACK_SOLID,7.3462,-0.8531
VOS_VDB_1999_BLACK_SOLID,7.3499,-0.8531
VOS_VDB_1999_BLACK_SOLID,7.3536,-0.8531
VOS_VDB_1999_BLACK_SOLID,7.3573,-0.8557
VOS_VDB_1999_BLACK_SOLID,7.3610,-0.8557
VOS_VDB_1999_BLACK_SOLID,7.3647,-0.8557
VOS_VDB_1999_BLACK_SOLID,7.3684,-0.8557
VOS_VDB_1999_BLACK_SOLID,7.3721,-0.8557
VOS_VDB_1999_BLACK_SOLID,7.3757,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3794,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3831,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3868,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3905,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3942,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.3979,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.4016,-0.8584
VOS_VDB_1999_BLACK_SOLID,7.4053,-0.8611
VOS_VDB_1999_BLACK_SOLID,7.4090,-0.8611
VOS_VDB_1999_BLACK_SOLID,7.4127,-0.8611
VOS_VDB_1999_BLACK_SOLID,7.4164,-0.8611
VOS_VDB_1999_BLACK_SOLID,7.4201,-0.8611
VOS_VDB_1999_BLACK_SOLID,7.4238,-0.8637
VOS_VDB_1999_BLACK_SOLID,7.4275,-0.8637
VOS_VDB_1999_BLACK_SOLID,7.4312,-0.8637
VOS_VDB_1999_BLACK_SOLID,7.4349,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4386,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4423,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4460,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4497,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4534,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4571,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4608,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4645,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4682,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4719,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4756,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4793,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4830,-0.8664
VOS_VDB_1999_BLACK_SOLID,7.4867,-0.8691
VOS_VDB_1999_BLACK_SOLID,7.4904,-0.8717
VOS_VDB_1999_BLACK_SOLID,7.4941,-0.8717
VOS_VDB_1999_BLACK_SOLID,7.4978,-0.8717
VOS_VDB_1999_BLACK_SOLID,7.5015,-0.8717
VOS_VDB_1999_BLACK_SOLID,7.5052,-0.8744
VOS_VDB_1999_BLACK_SOLID,7.5088,-0.8744
VOS_VDB_1999_BLACK_SOLID,7.5125,-0.8744
VOS_VDB_1999_BLACK_SOLID,7.5162,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5199,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5236,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5273,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5310,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5347,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5384,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5421,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5458,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5495,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5532,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5569,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5606,-0.8771
VOS_VDB_1999_BLACK_SOLID,7.5643,-0.8797
VOS_VDB_1999_BLACK_SOLID,7.5680,-0.8797
VOS_VDB_1999_BLACK_SOLID,7.5717,-0.8797
VOS_VDB_1999_BLACK_SOLID,7.5754,-0.8824
VOS_VDB_1999_BLACK_SOLID,7.5791,-0.8824
VOS_VDB_1999_BLACK_SOLID,7.5828,-0.8824
VOS_VDB_1999_BLACK_SOLID,7.5865,-0.8824
VOS_VDB_1999_BLACK_SOLID,7.5902,-0.8824
VOS_VDB_1999_BLACK_SOLID,7.5939,-0.8850
VOS_VDB_1999_BLACK_SOLID,7.5976,-0.8850
VOS_VDB_1999_BLACK_SOLID,7.6013,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6050,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6087,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6124,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6161,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6198,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6235,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6272,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6309,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6346,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6382,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6419,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6456,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6493,-0.8877
VOS_VDB_1999_BLACK_SOLID,7.6530,-0.8904
VOS_VDB_1999_BLACK_SOLID,7.6567,-0.8904
VOS_VDB_1999_BLACK_SOLID,7.6604,-0.8930
VOS_VDB_1999_BLACK_SOLID,7.6641,-0.8930
VOS_VDB_1999_BLACK_SOLID,7.6678,-0.8930
VOS_VDB_1999_BLACK_SOLID,7.6715,-0.8957
VOS_VDB_1999_BLACK_SOLID,7.6752,-0.8957
VOS_VDB_1999_BLACK_SOLID,7.6789,-0.8957
VOS_VDB_1999_BLACK_SOLID,7.6826,-0.8957
VOS_VDB_1999_BLACK_SOLID,7.6863,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.6900,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.6937,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.6974,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7011,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7048,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7085,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7122,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7159,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7196,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7233,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7270,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7307,-0.8984
VOS_VDB_1999_BLACK_SOLID,7.7344,-0.9010
VOS_VDB_1999_BLACK_SOLID,7.7381,-0.9010
VOS_VDB_1999_BLACK_SOLID,7.7418,-0.9010
VOS_VDB_1999_BLACK_SOLID,7.7455,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7492,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7529,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7566,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7603,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7640,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7677,-0.9037
VOS_VDB_1999_BLACK_SOLID,7.7713,-0.9064
VOS_VDB_1999_BLACK_SOLID,7.7750,-0.9064
VOS_VDB_1999_BLACK_SOLID,7.7787,-0.9064
VOS_VDB_1999_BLACK_SOLID,7.7824,-0.9064
VOS_VDB_1999_BLACK_SOLID,7.7861,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.7898,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.7935,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.7972,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8009,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8046,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8083,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8120,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8157,-0.9090
VOS_VDB_1999_BLACK_SOLID,7.8194,-0.9117
VOS_VDB_1999_BLACK_SOLID,7.8231,-0.9117
VOS_VDB_1999_BLACK_SOLID,7.8268,-0.9117
VOS_VDB_1999_BLACK_SOLID,7.8305,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8342,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8379,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8416,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8453,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8490,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8527,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8564,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8601,-0.9144
VOS_VDB_1999_BLACK_SOLID,7.8638,-0.9170
VOS_VDB_1999_BLACK_SOLID,7.8675,-0.9170
VOS_VDB_1999_BLACK_SOLID,7.8712,-0.9170
VOS_VDB_1999_BLACK_SOLID,7.8749,-0.9170
VOS_VDB_1999_BLACK_SOLID,7.8786,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.8823,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.8860,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.8897,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.8934,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.8971,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.9008,-0.9197
VOS_VDB_1999_BLACK_SOLID,7.9044,-0.9223
VOS_VDB_1999_BLACK_SOLID,7.9081,-0.9223
VOS_VDB_1999_BLACK_SOLID,7.9118,-0.9223
VOS_VDB_1999_BLACK_SOLID,7.9155,-0.9223
VOS_VDB_1999_BLACK_SOLID,7.9192,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9229,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9266,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9303,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9340,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9377,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9414,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9451,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9488,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9525,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9562,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9599,-0.9250
VOS_VDB_1999_BLACK_SOLID,7.9636,-0.9277
VOS_VDB_1999_BLACK_SOLID,7.9673,-0.9303
VOS_VDB_1999_BLACK_SOLID,7.9710,-0.9303
VOS_VDB_1999_BLACK_SOLID,7.9747,-0.9303
VOS_VDB_1999_BLACK_SOLID,7.9784,-0.9303
VOS_VDB_1999_BLACK_SOLID,7.9821,-0.9303
GP_RECONSTRUCTED,0.0168,4.9698
GP_RECONSTRUCTED,0.0209,4.9613
GP_RECONSTRUCTED,0.0250,4.9506
GP_RECONSTRUCTED,0.0291,4.9421
GP_RECONSTRUCTED,0.0331,4.9101
GP_RECONSTRUCTED,0.0372,4.8845
GP_RECONSTRUCTED,0.0413,4.8675
GP_RECONSTRUCTED,0.0454,4.8377
GP_RECONSTRUCTED,0.0495,4.8121
GP_RECONSTRUCTED,0.0535,4.7844
GP_RECONSTRUCTED,0.0576,4.7673
GP_RECONSTRUCTED,0.0617,4.7396
GP_RECONSTRUCTED,0.0658,4.7311
GP_RECONSTRUCTED,0.0698,4.7076
GP_RECONSTRUCTED,0.0739,4.6885
GP_RECONSTRUCTED,0.0780,4.6799
GP_RECONSTRUCTED,0.0821,4.6565
GP_RECONSTRUCTED,0.0861,4.6373
GP_RECONSTRUCTED,0.0902,4.6224
GP_RECONSTRUCTED,0.0943,4.5819
GP_RECONSTRUCTED,0.0984,4.5542
GP_RECONSTRUCTED,0.1024,4.5243
GP_RECONSTRUCTED,0.1065,4.5094
GP_RECONSTRUCTED,0.1106,4.4796
GP_RECONSTRUCTED,0.1147,4.4412
GP_RECONSTRUCTED,0.1187,3.9126
GP_RECONSTRUCTED,0.1228,3.8764
GP_RECONSTRUCTED,0.1269,3.8593
GP_RECONSTRUCTED,0.1310,3.7677
GP_RECONSTRUCTED,0.1350,3.7101
GP_RECONSTRUCTED,0.1391,3.6675
GP_RECONSTRUCTED,0.1432,3.6227
GP_RECONSTRUCTED,0.1473,3.5183
GP_RECONSTRUCTED,0.1513,3.4757
GP_RECONSTRUCTED,0.1554,3.4096
GP_RECONSTRUCTED,0.1595,3.3542
GP_RECONSTRUCTED,0.1636,3.2753
GP_RECONSTRUCTED,0.1676,3.2412
GP_RECONSTRUCTED,0.1717,3.1325
GP_RECONSTRUCTED,0.1758,3.0835
GP_RECONSTRUCTED,0.1799,3.0195
GP_RECONSTRUCTED,0.1839,2.9790
GP_RECONSTRUCTED,0.1880,2.9428
GP_RECONSTRUCTED,0.1921,2.9236
GP_RECONSTRUCTED,0.1962,2.8789
GP_RECONSTRUCTED,0.2002,2.8533
GP_RECONSTRUCTED,0.2043,2.8384
GP_RECONSTRUCTED,0.2084,2.8128
GP_RECONSTRUCTED,0.2125,2.7680
GP_RECONSTRUCTED,0.2165,2.7361
GP_RECONSTRUCTED,0.2206,2.6956
GP_RECONSTRUCTED,0.2247,2.6593
GP_RECONSTRUCTED,0.2288,2.6124
GP_RECONSTRUCTED,0.2329,2.5826
GP_RECONSTRUCTED,0.2369,2.5613
GP_RECONSTRUCTED,0.2410,2.5506
GP_RECONSTRUCTED,0.2451,2.5293
GP_RECONSTRUCTED,0.2492,2.5101
GP_RECONSTRUCTED,0.2532,2.4995
GP_RECONSTRUCTED,0.2573,2.4952
GP_RECONSTRUCTED,0.2614,2.4824
GP_RECONSTRUCTED,0.2655,2.4675
GP_RECONSTRUCTED,0.2695,2.4590
GP_RECONSTRUCTED,0.2736,2.4504
GP_RECONSTRUCTED,0.2777,2.4313
GP_RECONSTRUCTED,0.2818,2.4206
GP_RECONSTRUCTED,0.2858,2.4121
GP_RECONSTRUCTED,0.2899,2.3950
GP_RECONSTRUCTED,0.2940,2.3801
GP_RECONSTRUCTED,0.2981,2.3652
GP_RECONSTRUCTED,0.3021,2.3524
GP_RECONSTRUCTED,0.3062,2.3417
GP_RECONSTRUCTED,0.3103,2.3119
GP_RECONSTRUCTED,0.3144,2.3098
GP_RECONSTRUCTED,0.3184,2.2970
GP_RECONSTRUCTED,0.3225,2.2821
GP_RECONSTRUCTED,0.3266,2.2671
GP_RECONSTRUCTED,0.3307,2.2586
GP_RECONSTRUCTED,0.3347,2.2544
GP_RECONSTRUCTED,0.3388,2.2437
GP_RECONSTRUCTED,0.3429,2.2288
GP_RECONSTRUCTED,0.3470,2.2181
GP_RECONSTRUCTED,0.3510,2.2117
GP_RECONSTRUCTED,0.3551,2.2096
GP_RECONSTRUCTED,0.3592,2.2011
GP_RECONSTRUCTED,0.3633,2.1904
GP_RECONSTRUCTED,0.3673,2.1840
GP_RECONSTRUCTED,0.3714,2.1755
GP_RECONSTRUCTED,0.3755,2.1712
GP_RECONSTRUCTED,0.3796,2.1670
GP_RECONSTRUCTED,0.3836,2.1606
GP_RECONSTRUCTED,0.3877,2.1563
GP_RECONSTRUCTED,0.3918,2.1499
GP_RECONSTRUCTED,0.3959,2.1435
GP_RECONSTRUCTED,0.3999,2.1371
GP_RECONSTRUCTED,0.4040,2.1350
GP_RECONSTRUCTED,0.4081,2.1179
GP_RECONSTRUCTED,0.4122,2.1115
GP_RECONSTRUCTED,0.4162,2.1073
GP_RECONSTRUCTED,0.4203,2.1052
GP_RECONSTRUCTED,0.4244,2.0945
GP_RECONSTRUCTED,0.4285,2.0817
GP_RECONSTRUCTED,0.4326,2.0753
GP_RECONSTRUCTED,0.4366,2.0710
GP_RECONSTRUCTED,0.4407,2.0625
GP_RECONSTRUCTED,0.4448,2.0561
GP_RECONSTRUCTED,0.4489,2.0476
